Typing Speed,No of Backspaces,Avg Hold Time,Max Hold Time,Min Hold Time,Avg Keystroke Latency,Max Keystroke Latency,Min Keystroke Latency,Avg Digraph Duration,Max Digraph Duration,Min Digraph Duration,Avg Inter-Release Latency,Max Inter-Release Latency,Min Inter-Release Latency,output_label
133.3789458641639,0,1.866909173818735,2.7539730072021484,1.531839370727539,144.36010519663492,192.00563430786133,71.17223739624023,142.47137308120728,189.8775100708008,68.94421577453613,144.26436026891074,191.5750503540039,70.54924964904785,0
67.01429959001213,0,1.7609267399228852,2.7539730072021484,1.0051727294921875,69.33680602482387,201.09105110168457,-1732.3205471038818,67.58385045187813,199.1581916809082,-1733.9255809783936,69.3093112536839,200.33812522888184,-1732.2890758514404,0
31.50887267534123,0,1.844040183133857,6.403923034667969,0.9074211120605468,32.20548516228085,201.09105110168457,-1941.429853439331,30.37113802773612,199.1581916809082,-1943.4139728546145,32.193513143630256,200.33812522888184,-1941.7266845703125,0
35.2209537259994,0,1.6847195163849862,6.403923034667969,0.9074211120605468,35.77809255631244,201.09105110168457,-1941.429853439331,34.08600854091957,199.1581916809082,-1943.4139728546145,35.75319931155345,200.33812522888184,-1941.7266845703125,0
28.47311794757843,0,1.6828030347824097,6.403923034667969,0.9074211120605468,28.81018421317957,201.09105110168457,-2182.4631690979004,27.129432823084574,199.1581916809082,-2183.6986541748047,28.79867674429205,200.33812522888184,-2182.1274757385254,0
19.40857736687911,0,1.708020662006579,6.403923034667969,0.8611679077148438,19.592683366004454,201.09105110168457,-2276.0043144226074,17.88886049960522,199.1581916809082,-2277.8491973876958,19.58575400900333,200.33812522888184,-2276.6811847686768,0
18.10478951249804,0,1.6926676034927368,6.403923034667969,0.8611679077148438,18.252941939207883,201.09105110168457,-2276.0043144226074,16.559978863140483,199.1581916809082,-2277.8491973876958,18.243085156689894,200.33812522888184,-2276.6811847686768,0
12.766111642122269,0,1.6779322177171707,6.403923034667969,0.8611679077148438,12.85321130527286,201.09105110168457,-2276.0043144226074,11.175487923809865,199.1581916809082,-2277.8491973876958,12.844947379405104,200.33812522888184,-2276.6811847686768,0
11.212914140074403,0,1.6921050065047258,6.403923034667969,0.8611679077148438,11.27807355262864,201.09105110168457,-2276.0043144226074,9.587857085214534,199.1581916809082,-2277.8491973876958,11.272484148052376,200.33812522888184,-2276.6811847686768,0
13.683524931439702,0,1.6995735049988172,6.403923034667969,0.8611679077148438,13.753899931907654,201.09105110168457,-2276.0043144226074,12.05885112285614,199.1581916809082,-2277.8491973876958,13.751834630966188,200.33812522888184,-2276.6811847686768,0
11.197115598099955,0,1.704573631286621,6.403923034667969,0.8611679077148438,11.248258547594318,201.09105110168457,-2276.0043144226074,9.5461721474168,199.1581916809082,-2277.8491973876958,11.24481696867,200.33812522888184,-2276.6811847686768,0
7.931989928086598,0,1.696674774090449,6.403923034667969,0.8611679077148438,7.963118128751585,201.09105110168457,-2276.0043144226074,6.267960783074663,199.1581916809082,-2277.8491973876958,7.959099964321596,200.33812522888184,-2276.6811847686768,0
9.650053590108334,0,1.7017804834831274,6.403923034667969,0.8611679077148438,9.687266670740568,201.09105110168457,-2276.0043144226074,7.986485958099365,199.1581916809082,-2277.8491973876958,9.683207823679997,200.33812522888184,-2276.6811847686768,0
10.428687800531804,0,1.7082950343256411,6.403923034667969,0.8611679077148438,10.464212259350903,201.09105110168457,-2276.0043144226074,8.75847308396252,199.1581916809082,-2277.8491973876958,10.46220183893062,200.33812522888184,-2276.6811847686768,0
8.596692490674224,0,1.7046300988448293,6.403923034667969,0.8611679077148438,8.627097781111555,201.09105110168457,-2396.304130554199,6.920078905617318,199.1581916809082,-2398.597717285156,8.62044338288346,200.6380558013916,-2396.8472480773926,0
6.533072826049337,0,1.705010732014974,6.403923034667969,0.8611679077148438,6.550362476935754,201.09105110168457,-2396.304130554199,4.8466315636268025,199.1581916809082,-2398.597717285156,6.547607825352595,200.6380558013916,-2396.8472480773926,0
6.430471900605808,0,1.7244589589808108,6.403923034667969,0.8611679077148438,6.446948418250451,201.21002197265625,-2396.304130554199,4.723251084268312,199.23639297485352,-2398.597717285156,6.443938929519374,201.62367820739743,-2396.8472480773926,0
7.396113382626886,0,1.7211249429885656,6.403923034667969,0.8611679077148438,7.415536343027226,201.21002197265625,-2396.304130554199,5.69449011812505,199.23639297485352,-2398.597717285156,7.412065755051026,201.62367820739743,-2396.8472480773926,0
4.435905500462181,0,1.7270155643161975,6.403923034667969,0.8611679077148438,4.4439130096939135,201.21002197265625,-2396.304130554199,2.717830166958346,199.23639297485352,-2398.597717285156,4.441456432783171,201.62367820739743,-2396.8472480773926,0
4.81230357907853,0,1.7262772194244578,6.403923034667969,0.8611679077148438,4.821514105571182,201.21002197265625,-2396.304130554199,3.095761458580426,199.23639297485352,-2398.597717285156,4.818796735456689,201.62367820739743,-2396.8472480773926,0
5.791320772228127,0,1.7320538709263602,6.403923034667969,0.8611679077148438,5.803438278289887,201.21002197265625,-2396.304130554199,4.071456891996366,199.23639297485352,-2398.597717285156,5.8004419366876645,201.62367820739743,-2396.8472480773926,0
5.673105560476624,0,1.7302538934256615,6.403923034667969,0.8611679077148438,5.684476579938616,201.21002197265625,-2396.304130554199,3.9541169575282495,199.23639297485352,-2398.597717285156,5.681445939200265,201.62367820739743,-2396.8472480773926,0
4.722660179034241,0,1.7301990810467047,6.403923034667969,0.8611679077148438,4.730375086674925,201.21002197265625,-2396.304130554199,3.000637221206081,199.23639297485352,-2398.597717285156,4.728039105733235,201.62367820739743,-2396.8472480773926,0
6.401049040759784,0,1.7344513087692657,6.403923034667969,0.8611679077148438,6.4126330536681335,201.21002197265625,-2396.304130554199,4.678718765060623,199.23639297485352,-2398.597717285156,6.41052196552227,201.62367820739743,-2396.8472480773926,0
5.721044303761523,0,1.7400131036270936,6.403923034667969,0.8611679077148438,5.729950482572489,201.21002197265625,-2468.863248825073,3.99093426282133,199.23639297485352,-2470.804452896118,5.728425078131073,201.62367820739743,-2469.189167022705,0
2.5465379278343843,0,1.7432235809693857,6.403923034667969,0.8611679077148438,2.548490745433863,201.21002197265625,-2468.863248825073,0.8052547196835136,199.23639297485352,-2470.804452896118,2.5460368769180373,201.62367820739743,-2469.189167022705,0
4.708199379339019,0,1.738382879376688,6.403923034667969,0.8611679077148438,4.7150096227956375,201.21002197265625,-2468.863248825073,2.9767230499622435,199.23639297485352,-2470.804452896118,4.71274409183236,201.62367820739743,-2469.189167022705,0
4.298847700868334,0,1.7427104924406325,6.403923034667969,0.8611679077148438,4.303885786325339,201.21002197265625,-2468.863248825073,2.561855636187048,199.23639297485352,-2470.804452896118,4.302303796379891,201.62367820739743,-2469.189167022705,0
4.369874154367754,0,1.743526868922736,6.403923034667969,0.8611679077148438,4.375256341079186,201.21002197265625,-2468.863248825073,2.63200751666365,199.23639297485352,-2470.804452896118,4.373356699943543,201.62367820739743,-2469.189167022705,0
3.288919094459996,0,1.7412350919400974,6.403923034667969,0.8611679077148438,3.29166875224732,201.21002197265625,-2468.863248825073,1.5509218351611531,199.23639297485352,-2470.804452896118,3.290038228533757,201.62367820739743,-2469.189167022705,0
4.734250752612798,0,1.748931287515043,6.403923034667969,0.8611679077148438,4.74008519639853,201.8404006958008,-2468.863248825073,2.9913626219096936,199.69558715820312,-2470.804452896118,4.738259412016463,201.86209678649905,-2469.189167022705,0
3.257004294808455,0,1.7524366303691714,6.403923034667969,0.8611679077148438,3.2600289030658187,201.8404006958008,-2468.863248825073,1.5075352535210182,199.69558715820312,-2470.804452896118,3.2579964669733594,201.86209678649905,-2469.189167022705,0
3.284042241696418,0,1.7507741829633257,6.403923034667969,0.8335113525390625,3.286740789011521,201.8404006958008,-2468.863248825073,1.5362053538647649,199.69558715820312,-2470.804452896118,3.285057700000047,201.86209678649905,-2469.189167022705,0
3.6823465393464216,0,1.7525909999229388,6.403923034667969,0.8335113525390625,3.687049470730682,201.8404006958008,-2468.863248825073,1.933355829608974,199.69558715820312,-2470.804452896118,3.684078579518333,201.86209678649905,-2469.189167022705,0
4.209156945454988,0,1.748871460235376,6.403923034667969,0.8335113525390625,4.214770944268854,201.8404006958008,-2468.863248825073,2.464718432039828,199.69558715820312,-2470.804452896118,4.211778898496886,201.86209678649905,-2469.189167022705,0
2.9626509526392795,0,1.7517492487714008,6.403923034667969,0.8335113525390625,2.9643918085849847,201.8404006958008,-2468.863248825073,1.21302237235101,199.69558715820312,-2470.804452896118,2.9630164131391696,201.86209678649905,-2469.189167022705,0
3.7708258183581314,0,1.7506404319724325,6.403923034667969,0.8335113525390625,3.773610608107379,201.8404006958008,-2468.863248825073,2.023621075818328,199.69558715820312,-2470.804452896118,3.772555159873703,201.86209678649905,-2469.189167022705,0
3.5622293298894707,0,1.7482595995438,6.403923034667969,0.8335113525390625,3.565128275890224,201.8404006958008,-2468.863248825073,1.8169729914886272,199.69558715820312,-2470.804452896118,3.563567502609152,201.86209678649905,-2469.189167022705,0
3.114838470042613,0,1.7419068044108337,6.403923034667969,0.8335113525390625,3.117422965561845,201.8404006958008,-2468.863248825073,1.3751389512678434,199.69558715820312,-2470.804452896118,3.115418639597019,201.86209678649905,-2469.189167022705,0
